case_id,ticker,company_name,source_type,asset_type,source_url,source_domain,rights_status,blocked_reason,next_action,provenance_hash
xom_2025_q4,XOM,Exxon Mobil Corporation,vendor,transcript,licensed-vendor://blocked/XOM/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:bb5def7806c35beda3c5194a0543ab828ae4dad2e907c103791c0281329c1756
cvx_2025_q4,CVX,Chevron Corporation,youtube,video,https://www.youtube.com/results?search_query=CVX+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:f41e2fa7a618a67b59bd39adafb6e18a3d577470857b359eeb66c7eb10bd760c
cvx_2025_q4,CVX,Chevron Corporation,vendor,transcript,licensed-vendor://blocked/CVX/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:8af4509c0b9c732bde40e8cf51be4f539690b5f1d411cff33a6226994ecaa47b
cop_2025_q4,COP,ConocoPhillips,youtube,video,https://www.youtube.com/results?search_query=COP+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:884adde32dc0209aa15ba0f302f2b45b5fdbd3267b7e3319f0f6fbfa62e75e42
cop_2025_q4,COP,ConocoPhillips,vendor,transcript,licensed-vendor://blocked/COP/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:e2a5c439fc44ca1119c945f86bc1497046c752d640e3f7eb91a671c9ea311c32
slb_2025_q4,SLB,SLB,youtube,video,https://www.youtube.com/results?search_query=SLB+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:29877e48c9656a871523e1337a031ccd70eb4d04cba98fea0f10d02ce5068d70
slb_2025_q4,SLB,SLB,vendor,transcript,licensed-vendor://blocked/SLB/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:eef739913a59c55c64506ee916996fc88536043fa3dc3f43ba165845fe4c4820
hal_2025_q4,HAL,Halliburton Company,youtube,video,https://www.youtube.com/results?search_query=HAL+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:8ae669c0b1e027b0bd055513ad4c0609303307419941aa24644b3eaaa3b4a28e
hal_2025_q4,HAL,Halliburton Company,vendor,transcript,licensed-vendor://blocked/HAL/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:ed25221c92f906d6686c5cf7dd3ecbe903aa7e9c46e7963bef97fdce572c58fa
eog_2025_q4,EOG,"EOG Resources, Inc.",youtube,video,https://www.youtube.com/results?search_query=EOG+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:d81224f16888bb94adc46db3640460e2e2f68e9583a201b81bbb9396981af3fb
eog_2025_q4,EOG,"EOG Resources, Inc.",vendor,transcript,licensed-vendor://blocked/EOG/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:e806603e78c19608150d427699b719067c33f77ab1be6bd8f812898615ba7b3e
oxy_2025_q4,OXY,Occidental Petroleum Corporation,youtube,video,https://www.youtube.com/results?search_query=OXY+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:e9ef6339b0e6ab95ed571d0cfeb291dcfbae291a67c3be2bd8a0dd426ac09e51
oxy_2025_q4,OXY,Occidental Petroleum Corporation,vendor,transcript,licensed-vendor://blocked/OXY/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:ca3e88ddd83e0bbb1395e40ceb0596944544508c70f78fe2394b0267abddfab9
mpc_2025_q4,MPC,Marathon Petroleum Corporation,youtube,video,https://www.youtube.com/results?search_query=MPC+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:40cc22cb61eef66ad196a9f4bb44ba10a26e0fdcc30ebb17975f191f5ea41ae9
mpc_2025_q4,MPC,Marathon Petroleum Corporation,vendor,transcript,licensed-vendor://blocked/MPC/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:192b24b69717534c897aef0e8d217849886c830d116b849a183dde434e66fd57
psx_2025_q4,PSX,Phillips 66,youtube,video,https://www.youtube.com/results?search_query=PSX+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:4e5b72c56eb9b5aa6ce1a2f06265f12a8088f97766aa941db84a015ec6e74f32
psx_2025_q4,PSX,Phillips 66,vendor,transcript,licensed-vendor://blocked/PSX/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:db630533903ef0138828182082042e1290d6240e7c8f1337c79de4aa0e95d8ed
vlo_2025_q4,VLO,Valero Energy Corporation,youtube,video,https://www.youtube.com/results?search_query=VLO+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:8e94e5af9810392e840deac081f56fc9db00d7fec04d4e34b660483537484c2f
vlo_2025_q4,VLO,Valero Energy Corporation,vendor,transcript,licensed-vendor://blocked/VLO/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:513b647455e6a774b10b83b09ab0742676ae537926457b7a01418610ad0ce0ad
ba_2025_q4,BA,The Boeing Company,youtube,video,https://www.youtube.com/results?search_query=BA+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:96646b2d9e9579bf11f8126a3b7b05fd240d5ff543c26ec2f3c71b514a5667c9
ba_2025_q4,BA,The Boeing Company,vendor,transcript,licensed-vendor://blocked/BA/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:80b880c83c8d5e76fa0361d87aa19718d1d6fd9c2024a2cbbbc6fef7e70a5197
rtx_2025_q4,RTX,RTX Corporation,youtube,video,https://www.youtube.com/results?search_query=RTX+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:386e3e53c3018631830b219fb3816b58339e9c6ab130f7df2b3305ed620a2690
rtx_2025_q4,RTX,RTX Corporation,vendor,transcript,licensed-vendor://blocked/RTX/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:374ed4eb44c9677006c691c06f7bac7437084d84e66e1ec016fff7bfcfad603a
lmt_2025_q4,LMT,Lockheed Martin Corporation,youtube,video,https://www.youtube.com/results?search_query=LMT+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:cc5b83452704388142d96d4a1e4708cfddf34998d4d83330e82d4b3d96bd1ac0
lmt_2025_q4,LMT,Lockheed Martin Corporation,vendor,transcript,licensed-vendor://blocked/LMT/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:09a921e21a8ec2faf014e4bd9bcda300a223cc3e76f0602fd3778fe4a07f97fb
noc_2025_q4,NOC,Northrop Grumman Corporation,youtube,video,https://www.youtube.com/results?search_query=NOC+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:f488df83c6b02a9c2837f22db99f6f79bb1050884e9b34de68061cf2888f1f8c
noc_2025_q4,NOC,Northrop Grumman Corporation,vendor,transcript,licensed-vendor://blocked/NOC/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:da765a7a6bf7f298a10b6fbbb5d3c4bfd231db565e9a97ef59111dcecad3cf0f
gd_2025_q4,GD,General Dynamics Corporation,youtube,video,https://www.youtube.com/results?search_query=GD+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:07614eee0847876770c8f8393b30d8403d8b29c1d0a344539b55ca466907cccb
gd_2025_q4,GD,General Dynamics Corporation,vendor,transcript,licensed-vendor://blocked/GD/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:76ed50bf4610c7e08923bfef355e24161366df5001f3691a9a66798964b9c1ee
cat_2025_q4,CAT,Caterpillar Inc.,youtube,video,https://www.youtube.com/results?search_query=CAT+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:8a2d47aef19753965d8c62e6e5b1c4488c1e214e1722f9f36699a0e6d1a16820
cat_2025_q4,CAT,Caterpillar Inc.,vendor,transcript,licensed-vendor://blocked/CAT/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:25c7d20b067d555cf8329a518d44d823f94e4a7a903256dd86e25c8caaafb72c
de_2025_q4,DE,Deere & Company,youtube,video,https://www.youtube.com/results?search_query=DE+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:7efa9764d4f2782c9ba82706b886aae246abefa6a3f80c9fd450dcd159f38082
de_2025_q4,DE,Deere & Company,vendor,transcript,licensed-vendor://blocked/DE/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:96f08e964259880f6aa80addc514c5449169a91844c36d62047d421df8ef0f35
ge_2025_q4,GE,GE Aerospace,youtube,video,https://www.youtube.com/results?search_query=GE+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:344a18bd4e3b31019847dafa6195d678ba6bcba0bb2679143eae68db41da2b8e
ge_2025_q4,GE,GE Aerospace,vendor,transcript,licensed-vendor://blocked/GE/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:4c36ec01bfa7b5b10bde29c496a6b8999a2aad4e384ca3bd08344e245dfa1142
etn_2025_q4,ETN,Eaton Corporation plc,youtube,video,https://www.youtube.com/results?search_query=ETN+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:4830a08853231a97d4ea86c8cfb3e5d474205f2dfcc75b9be82e4baadf2f7723
etn_2025_q4,ETN,Eaton Corporation plc,vendor,transcript,licensed-vendor://blocked/ETN/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:2095d17f7973a6f45a2725fcd5c7231eee87dd2ec5d5a058b89e2238fce0e958
emr_2025_q4,EMR,Emerson Electric Co.,youtube,video,https://www.youtube.com/results?search_query=EMR+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:5c4ba7b2b47f72b6c80777d79815906f2306d95ab7f9fba3c5fbe566c8761af7
emr_2025_q4,EMR,Emerson Electric Co.,vendor,transcript,licensed-vendor://blocked/EMR/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:adb68782e38aa8da00f1ba10f6f3c45c950a9496a8d9d0b17dbd55acb3639bc8
mmm_2025_q4,MMM,3M Company,youtube,video,https://www.youtube.com/results?search_query=MMM+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:77328c3a1135ed360e4ef62385e0045e3c9da9790e6176f331ddadd2f905f299
mmm_2025_q4,MMM,3M Company,vendor,transcript,licensed-vendor://blocked/MMM/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:6726e14b707daeaa41df459220a2a59538bd61ca25a042d67ba938cca72f7783
itw_2025_q4,ITW,Illinois Tool Works Inc.,youtube,video,https://www.youtube.com/results?search_query=ITW+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:ca9c9712c15c8bd5fc74d9f68916184f1cd740e0f3b44e971289a1f5fd32c1a9
itw_2025_q4,ITW,Illinois Tool Works Inc.,vendor,transcript,licensed-vendor://blocked/ITW/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:dbc0f572394985f58b06f01aa91230871c31ef0310db1f63221952aa9181de06
ph_2025_q4,PH,Parker-Hannifin Corporation,youtube,video,https://www.youtube.com/results?search_query=PH+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:a75b47c82b84968d67ac09d29fdadbee5010ae3929b8f57ae90ba6c5a85cd7df
ph_2025_q4,PH,Parker-Hannifin Corporation,vendor,transcript,licensed-vendor://blocked/PH/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:9c6b21910e6aa41f881636d9bd529b8f2f3100d6b41de25d8107c1847af6d93b
carr_2025_q4,CARR,Carrier Global Corporation,youtube,video,https://www.youtube.com/results?search_query=CARR+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:6dffabba160919c4e10d899c3c1ad08fb5b9048b2f602223418cbba5c31fba8a
carr_2025_q4,CARR,Carrier Global Corporation,vendor,transcript,licensed-vendor://blocked/CARR/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:3c4c7dd4f0760c4882f00ed13aa7345c5454894762f99d99ebcc397170a7834d
otis_2025_q4,OTIS,Otis Worldwide Corporation,youtube,video,https://www.youtube.com/results?search_query=OTIS+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:b27494de3476c55a75697d492e15ee1467d0d02f3ca9a3de352920ad10609c5d
otis_2025_q4,OTIS,Otis Worldwide Corporation,vendor,transcript,licensed-vendor://blocked/OTIS/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:67b6ba91076adc1f29ffce53acde95be4ea04a74b1c34e8190606122c1fc875a
ups_2025_q4,UPS,"United Parcel Service, Inc.",youtube,video,https://www.youtube.com/results?search_query=UPS+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:c472f981ba0138736179000fd1662a20cde17fa47ce7190eb59e3d30f34131dc
ups_2025_q4,UPS,"United Parcel Service, Inc.",vendor,transcript,licensed-vendor://blocked/UPS/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:d40830d1c1f05237213fc6e581a703b774169734775709128a31dca1039d69aa
fdx_2025_q4,FDX,FedEx Corporation,youtube,video,https://www.youtube.com/results?search_query=FDX+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:d946785c3900793f9c8f1a862443dc303487cf43885b22fe5f2729c9f78ce2db
fdx_2025_q4,FDX,FedEx Corporation,vendor,transcript,licensed-vendor://blocked/FDX/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:f43330f4b4a77b2d07f136145415f21a3129c8faef7d2f9193fbef67749e51cb
dal_2025_q4,DAL,"Delta Air Lines, Inc.",youtube,video,https://www.youtube.com/results?search_query=DAL+2025+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,Keep YouTube as metadata/link reference only unless explicit written authorization exists.,sha256:af74520151f21b4033fd1711cb3c6914ff764c067057cbcc83aeab5f3b4342d1
dal_2025_q4,DAL,"Delta Air Lines, Inc.",vendor,transcript,licensed-vendor://blocked/DAL/2025/Q4,licensed-vendor,license_required,vendor_license_missing,Register license_config_ref before any vendor raw content use.,sha256:b4d4c02738d7baf6ec9b41eafb125eea17524edaba97c264026fd4440da3c03d
